state,year,age,stname,pmu,pru,pmuse,pruse,year0,mmlf,mmll,mml_1,mml0,mml1,mml2,treated,treatex,mmlwall,wall
"Pennsylvania",2005,"12-17y","Pennsylvania",6.37,34.47,.4591837,.994898,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2005,"18-25y","Pennsylvania",16.92,21.97,.8418368,.8673469,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2005,"26+y","Pennsylvania",3.9,42.82,.3418367,1.122449,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2006,"12+y","Pennsylvania",5.08,40.48,.2627551,.7908163,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2006,"12-17y","Pennsylvania",6.42,36.23,.4260204,.9693878,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2006,"18-25y","Pennsylvania",14.9,24.17,.7653061,.8673469,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2006,"26+y","Pennsylvania",3.3,43.69,.2908163,.994898,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2007,"12+y","Pennsylvania",4.78,40.93,.2602041,.8163266,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2007,"12-17y","Pennsylvania",6.37,38.43,.4158163,.9693878,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2007,"18-25y","Pennsylvania",14.02,26.32,.7142857,.8673469,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2007,"26+y","Pennsylvania",3.07,43.63,.3035714,1.020408,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2008,"12+y","Pennsylvania",5.12,40.35,.2857143,.8673469,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2008,"12-17y","Pennsylvania",6.38,38.33,.4464286,.9693878,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2008,"18-25y","Pennsylvania",15.27,25.86,.7908163,.8163266,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Pennsylvania",2008,"26+y","Pennsylvania",3.3,42.97,.3265306,1.096939,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Rhode Island",2002,"12+y","Rhode Island",9.56,31.91,.8418368,1.734694,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2002,"12-17y","Rhode Island",10.86,25.9,1.242347,1.785714,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2002,"18-25y","Rhode Island",29.93,16.38,2.015306,1.403061,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2002,"26+y","Rhode Island",5.7,35.48,.9795918,2.168367,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2003,"12+y","Rhode Island",9.14,34.13,.7142857,1.658163,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2003,"12-17y","Rhode Island",10.97,29.94,1.196429,1.913265,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2003,"18-25y","Rhode Island",25.42,19.35,1.862245,1.581633,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2003,"26+y","Rhode Island",5.92,37.37,.8137755,2.066327,"2003-4","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2004,"12+y","Rhode Island",8.92,35.41,.6785714,1.658163,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2004,"12-17y","Rhode Island",10.82,32.34,1.290816,2.040816,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2004,"18-25y","Rhode Island",26.46,18.79,1.887755,1.607143,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2004,"26+y","Rhode Island",5.51,38.8,.7678571,2.091837,"2004-5","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Rhode Island",2005,"12+y","Rhode Island",9.21,30.99,.7219388,1.556122,"2005-6","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2005,"12-17y","Rhode Island",9.74,29.1,1.191326,1.887755,"2005-6","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2005,"18-25y","Rhode Island",27.53,16.66,1.862245,1.530612,"2005-6","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2005,"26+y","Rhode Island",5.79,33.85,.8239796,1.887755,"2005-6","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2006,"12+y","Rhode Island",10.31,30.89,.7346939,1.505102,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2006,"12-17y","Rhode Island",9.74,26.55,.9770408,1.683674,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2006,"18-25y","Rhode Island",30.12,15.63,1.964286,1.352041,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2006,"26+y","Rhode Island",6.7,34.28,.7959183,1.862245,"2006-7","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2007,"12+y","Rhode Island",10.9,32.34,.869898,1.505102,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2007,"12-17y","Rhode Island",9.46,29.6,.9285714,1.760204,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2007,"18-25y","Rhode Island",30.31,15.8,2.040816,1.403061,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2007,"26+y","Rhode Island",7.48,35.74,1.012755,1.836735,"2007-8","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2008,"12+y","Rhode Island",9.98,28.52,.8316327,1.581633,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2008,"12-17y","Rhode Island",9.11,28.44,1.07398,1.811224,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2008,"18-25y","Rhode Island",27.09,14.33,2.066327,1.377551,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Rhode Island",2008,"26+y","Rhode Island",6.87,31.2,.8954082,1.938776,"2008-9","yes","yes",0,0,0,0,"yes","yes","Passed MML","MML-post"
"South Carolina",2002,"12+y","South Carolina",5.65,43.44,.5459183,1.683674,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2002,"12-17y","South Carolina",7.25,36.41,.9005102,1.785714,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2002,"18-25y","South Carolina",16.46,24.77,1.428571,1.658163,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2002,"26+y","South Carolina",3.52,47.68,.6071429,2.066327,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2003,"12+y","South Carolina",5.74,44.06,.5459183,1.607143,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2003,"12-17y","South Carolina",6.73,38.38,.8239796,1.785714,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2003,"18-25y","South Carolina",15.53,26.1,1.428571,1.734694,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2003,"26+y","South Carolina",3.88,48.01,.5612245,2.015306,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2004,"12+y","South Carolina",5.46,42.57,.5357143,1.556122,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2004,"12-17y","South Carolina",6.43,36.06,.7857143,1.785714,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2004,"18-25y","South Carolina",14.44,26.61,1.479592,1.836735,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2004,"26+y","South Carolina",3.74,46.28,.5688776,1.964286,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2005,"12+y","South Carolina",5.43,41.31,.5102041,1.530612,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2005,"12-17y","South Carolina",6.06,34.67,.7933673,1.734694,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2005,"18-25y","South Carolina",15.78,25.53,1.530612,1.683674,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2005,"26+y","South Carolina",3.56,44.93,.5255102,1.913265,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2006,"12+y","South Carolina",4.83,41.69,.4668367,1.556122,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2006,"12-17y","South Carolina",5.23,34.63,.6377551,1.811224,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2006,"18-25y","South Carolina",13.64,26.33,1.326531,1.632653,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2006,"26+y","South Carolina",3.32,45.16,.4872449,1.862245,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2007,"12+y","South Carolina",4.98,40.75,.5204082,1.505102,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2007,"12-17y","South Carolina",5.48,36.04,.625,1.811224,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2007,"18-25y","South Carolina",13.56,26.48,1.454082,1.658163,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2007,"26+y","South Carolina",3.52,43.68,.5357143,1.811224,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2008,"12+y","South Carolina",5.92,40.3,.6454082,1.683674,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2008,"12-17y","South Carolina",5.51,34.06,.7321429,1.760204,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2008,"18-25y","South Carolina",16.84,23.33,1.556122,1.530612,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Carolina",2008,"26+y","South Carolina",4.18,43.84,.6836734,2.040816,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2002,"12+y","South Dakota",5.24,37.53,.5153061,1.530612,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2002,"12-17y","South Dakota",9.57,35.3,1.132653,1.836735,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2002,"18-25y","South Dakota",14.66,21.83,1.377551,1.607143,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2002,"26+y","South Dakota",2.74,40.94,.5918368,1.964286,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2003,"12+y","South Dakota",4.89,38.8,.4821429,1.607143,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2003,"12-17y","South Dakota",6.9,37.39,.9234694,2.040816,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2003,"18-25y","South Dakota",12.93,24.11,1.22449,1.709184,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2003,"26+y","South Dakota",2.99,41.94,.5382653,2.015306,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2004,"12+y","South Dakota",4.98,40.96,.4795918,1.556122,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2004,"12-17y","South Dakota",6.79,36.6,.9234694,1.964286,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2004,"18-25y","South Dakota",13.4,26.59,1.326531,1.734694,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2004,"26+y","South Dakota",3.06,44.42,.5102041,1.989796,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2005,"12+y","South Dakota",5.22,40.12,.5102041,1.530612,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2005,"12-17y","South Dakota",6.56,38.18,.8469388,1.887755,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2005,"18-25y","South Dakota",13.98,26.34,1.403061,1.785714,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2005,"26+y","South Dakota",3.34,43.04,.5561224,1.913265,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2006,"12+y","South Dakota",5.3,37.46,.4872449,1.530612,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2006,"12-17y","South Dakota",5.76,37.02,.6734694,1.862245,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2006,"18-25y","South Dakota",14.35,22.72,1.377551,1.709184,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2006,"26+y","South Dakota",3.55,40.28,.5178571,1.862245,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2007,"12+y","South Dakota",5.22,37.9,.5535714,1.479592,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2007,"12-17y","South Dakota",6.05,36.64,.7244898,1.862245,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2007,"18-25y","South Dakota",14.3,23.63,1.428571,1.530612,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2007,"26+y","South Dakota",3.45,40.67,.5688776,1.811224,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2008,"12+y","South Dakota",5.15,37.83,.5484694,1.505102,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2008,"12-17y","South Dakota",6.6,35.51,.875,1.862245,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2008,"18-25y","South Dakota",13.57,22.49,1.352041,1.454082,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"South Dakota",2008,"26+y","South Dakota",3.44,40.9,.5994898,1.836735,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2002,"12+y","Tennessee",4.59,42.06,.5153061,1.556122,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2002,"12-17y","Tennessee",6.37,35.74,.7984694,1.862245,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2002,"18-25y","Tennessee",13.4,26.26,1.530612,1.887755,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2002,"26+y","Tennessee",2.88,45.53,.5357143,1.887755,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2003,"12+y","Tennessee",5.03,40.29,.5102041,1.632653,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2003,"12-17y","Tennessee",6.14,36.47,.8545918,1.938776,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2003,"18-25y","Tennessee",12.81,25.26,1.377551,1.785714,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2003,"26+y","Tennessee",3.58,43.3,.5484694,1.989796,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2004,"12+y","Tennessee",5.85,39.69,.5841837,1.709184,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2004,"12-17y","Tennessee",5.98,34.97,.8316327,1.938776,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2004,"18-25y","Tennessee",14.93,24.05,1.505102,1.709184,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2004,"26+y","Tennessee",4.31,42.9,.6326531,2.091837,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2005,"12+y","Tennessee",6.09,41.8,.5739796,1.683674,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2005,"12-17y","Tennessee",5.73,36.29,.8061224,1.836735,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2005,"18-25y","Tennessee",16.99,24.03,1.530612,1.683674,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2005,"26+y","Tennessee",4.34,45.42,.625,2.091837,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2006,"12+y","Tennessee",5.71,43.42,.5127551,1.632653,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2006,"12-17y","Tennessee",6.2,38.81,.6581632,1.760204,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2006,"18-25y","Tennessee",16.13,26.52,1.428571,1.683674,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2006,"26+y","Tennessee",4.02,46.65,.5102041,1.964286,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2007,"12+y","Tennessee",5.81,42.85,.5280612,1.581633,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2007,"12-17y","Tennessee",6.17,39.65,.6734694,1.811224,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2007,"18-25y","Tennessee",16.84,25.9,1.530612,1.581633,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2007,"26+y","Tennessee",4.08,45.83,.5637755,1.887755,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2008,"12+y","Tennessee",5.45,39.38,.5484694,1.632653,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2008,"12-17y","Tennessee",5.22,34.89,.7270408,1.811224,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2008,"18-25y","Tennessee",16.66,20.4,1.479592,1.377551,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Tennessee",2008,"26+y","Tennessee",3.75,42.83,.5994898,2.015306,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2002,"12+y","Texas",4.79,45.42,.2576531,.7908163,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2002,"12-17y","Texas",6.38,36.3,.4566326,.994898,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2002,"18-25y","Texas",12.86,30.65,.7142857,.9693878,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2002,"26+y","Texas",2.95,49.77,.3061225,1.020408,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2003,"12+y","Texas",4.69,45.02,.255102,.8673469,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2003,"12-17y","Texas",5.97,38.77,.4617347,1.045918,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2003,"18-25y","Texas",12.61,30.07,.7142857,.9438776,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2003,"26+y","Texas",2.92,48.97,.2831633,1.096939,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2004,"12+y","Texas",4.65,44.29,.2372449,.8418368,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2004,"12-17y","Texas",5.76,38.19,.4489796,.994898,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2004,"18-25y","Texas",12.73,27.72,.6887755,.9693878,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2004,"26+y","Texas",2.87,48.52,.2933674,1.071429,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2005,"12+y","Texas",4.35,43.62,.2346939,.7908163,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2005,"12-17y","Texas",5.56,37.53,.4158163,1.020408,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2005,"18-25y","Texas",12.09,27.75,.6887755,.9693878,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2005,"26+y","Texas",2.65,47.66,.2729592,1.020408,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2006,"12+y","Texas",4.25,43.9,.2295918,.8418368,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2006,"12-17y","Texas",5.47,37.5,.4056122,.9693878,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2006,"18-25y","Texas",11.08,30.36,.6913266,.994898,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2006,"26+y","Texas",2.76,47.48,.2627551,1.096939,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2007,"12+y","Texas",4.43,44.79,.2755102,.8418368,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2007,"12-17y","Texas",5.73,37.12,.4183674,1.020408,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2007,"18-25y","Texas",11.73,30.57,.6887755,.994898,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2007,"26+y","Texas",2.86,48.63,.3035714,1.071429,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2008,"12+y","Texas",4.73,44.36,.2729592,.8673469,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2008,"12-17y","Texas",6.11,37.04,.4770408,1.020408,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2008,"18-25y","Texas",13.4,28.26,.7653061,.8928571,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Texas",2008,"26+y","Texas",2.9,48.46,.2882653,1.122449,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2002,"12+y","Utah",4,42.42,.4642857,1.479592,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2002,"12-17y","Utah",5.3,42.42,.7729592,2.066327,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2002,"18-25y","Utah",9.53,29.72,1.117347,1.811224,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2002,"26+y","Utah",2.15,46.15,.494898,1.989796,"2002-3","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2003,"12+y","Utah",4.21,43.54,.4668367,1.581633,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2003,"12-17y","Utah",4.74,44.4,.75,1.989796,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2003,"18-25y","Utah",9.61,32.52,1.119898,1.887755,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2003,"26+y","Utah",2.59,46.51,.5204082,2.117347,"2003-4","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2004,"12+y","Utah",4.8,42.75,.4821429,1.709184,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2004,"12-17y","Utah",5.69,44.17,.7933673,2.168367,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2004,"18-25y","Utah",9.9,35.24,1.163265,1.989796,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2004,"26+y","Utah",3.24,44.59,.5561224,2.270408,"2004-5","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2005,"12+y","Utah",4.33,42.62,.4668367,1.581633,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2005,"12-17y","Utah",5.08,44.23,.8571429,2.270408,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2005,"18-25y","Utah",9.55,33.05,1.142857,1.989796,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2005,"26+y","Utah",2.8,44.93,.5255102,2.091837,"2005-6","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2006,"12+y","Utah",4.2,43.09,.4642857,1.454082,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2006,"12-17y","Utah",4.39,44.83,.6071429,2.015306,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2006,"18-25y","Utah",9.95,31.94,1.153061,1.887755,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2006,"26+y","Utah",2.68,45.71,.4591837,1.887755,"2006-7","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2007,"12+y","Utah",4.28,40.94,.4719388,1.479592,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2007,"12-17y","Utah",5.05,44.22,.630102,1.938776,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2007,"18-25y","Utah",9.86,31.87,1.221939,2.015306,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2007,"26+y","Utah",2.74,42.71,.4668367,1.887755,"2007-8","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2008,"12+y","Utah",3.56,38.27,.4336735,1.454082,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2008,"12-17y","Utah",4.73,43.33,.7142857,1.913265,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2008,"18-25y","Utah",8.06,27.33,1.163265,1.811224,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Utah",2008,"26+y","Utah",2.25,40.16,.4183674,1.887755,"2008-9","no","no",0,0,0,0,"no","no","Never MML","Never MML"
"Vermont",2002,"12+y","Vermont",9.77,27.52,.8367347,1.530612,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Vermont",2002,"12-17y","Vermont",13.32,23.08,1.25,1.632653,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Vermont",2002,"18-25y","Vermont",26.95,12.08,1.836735,1.19898,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Vermont",2002,"26+y","Vermont",6.34,30.78,1.012755,1.913265,"2002-3","no","no",0,0,0,0,"yes","yes","Passed MML","MML-pre"
"Vermont",2003,"12+y","Vermont",8.99,27.75,.7219388,1.581633,"2003-4","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
"Vermont",2003,"12-17y","Vermont",11.11,26.96,1.125,1.658163,"2003-4","yes","no",0,0,0,0,"yes","yes","Passed MML","MML-post"
